id_resposta_ocorrencia,logradouro,numero_porta,referencia,coordenada_x,coordenada_y,observacao,endereco_informado,valido,id_bairro,bairro_nome,id_tipo_pessoa,id_subarea,subarea_nome,tipo_pessoa_descricao,id_ocupacao_pessoa,ocupacao_pessoa_descricao,id_tipo_frequencia,tipo_frequencia_descricao,ocupacao_drogas,ocupacao_drogas_descricao,id_item_praca,item_praca_descricao,id_tipo_ocorrencia,tipo_ocorrencia_descricao,tipo_ocorrencia_ativo,orgao_responsavel,ocorrencia_informacao,id_orgao_ocorrencia,ocorrencia_orgao_nome,codigo_ocorrencia_orgao
1286,Rua Coração de Maria,287,,-22.893894305284896,-43.27640274418426,,FALSE,,63,Meier,,10,Estação Méier - Cachambi,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
1288,Rua García Redondo,40,,-22.889979184091786,-43.275195793248685,,FALSE,,65,Cachambi,,10,Estação Méier - Cachambi,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
1942,Rua da Conceição,104,Subcentro,-22.9030065,-43.1827523,A noite iluminação muito fraca,FALSE,TRUE,5,Centro,,19,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2357,"Rodoviária Novo Rio Av. Francisco Bicalho, No 01",173,Embaixo do viaduto que antecede a rodoviária,-22.89951371575046,-43.20987647169516,,FALSE,TRUE,3,Santo Cristo,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
877,Rua Conselheiro Galvão,168,,-22.8695005,-43.33879280000001,,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
887,Rua Carolina Machado,552,,-22.8744719,-43.3401308,,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
874,Rua Conselheiro Galvão,73,Vivam festas,-22.8718163,-43.3371098,,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
889,Rua Carolina Machado,484,,-22.875427044260128,-43.33880561207079,,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
895,Avenida Ministro Edgard Romero,99,Mc Donalds,-22.8740334,-43.3372296,,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
890,Avenida Ministro Edgard Romero,33,,-22.875248870613593,-43.33796648870254,02 postes com leds apagadas,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
893,Rua Dagmar da Fonseca,24,,-22.874738730443347,-43.33739400298891,Esquina com a Dagmar da Fonseca,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
898,Rua Ângelo Dantas,45,,-22.8810301,-43.3315689,"Led abaixo da capacidade, dando indícios que vai queimar",FALSE,,82,Cascadura,,,,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
879,Rua Conselheiro Galvão,92,,-22.866684,-43.34171,,FALSE,,85,Turiaçu,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
896,Avenida Ministro Edgard Romero,118,Quadra da Império,-22.873723210510573,-43.33683971645098,Poste com dois leds,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
899,Rua Ângelo Dantas,S/N,Esquina com a Nerval Gouvea (na praça),-22.881144510571758,-43.33018540334021,02 postes com 04 leds queimados,TRUE,,82,Cascadura,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
881,Rua Conselheiro Galvão,451,Igreja universal,-22.8631022,-43.3444206,,TRUE,,85,Turiaçu,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
888,Rua Carolina Machado,536,,-22.8748093,-43.33992749999999,,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
878,Rua Conselheiro Galvão,92,Guaracamp,-22.8712199,-43.3369486,,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
892,Avenida Ministro Edgard Romero,51,,-22.874983590451134,-43.33763058979567,02 postes com leds queimadas,FALSE,,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
850,Avenida das Américas,700,Città América,-23.003056714121957,-43.32235176692035,Implantar 4 pontos de luz na passagem de pedestre,FALSE,TRUE,128,Barra da Tijuca,,,,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
833,Avenida Lúcio Costa,3200,Avenida Lúcio Costa/av. vivendas,-23.010998989861015,-43.32743772971263,Implantar 1 ponto de luz na travessia de pedestre,FALSE,TRUE,128,Barra da Tijuca,,2,Av Américas - Av Lúcio Costa,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
866,"Avenida Ayrton Senna,",2001,Em frente a comlurb,-22.992594,-43.3677773,,TRUE,TRUE,128,Barra da Tijuca,,,,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
849,Avenida das Américas,700,Città América,-23.00347185660104,-43.321354015582,Iluminação para o pedestre 3 pontos,FALSE,,128,Barra da Tijuca,,,,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
831,Avenida Lúcio Costa,3150,Ponto de ônibus,-23.011186191710642,-43.32711255092621,"Área de ponto de ônibus mal iluminada , falta um ponto de luz",FALSE,TRUE,128,Barra da Tijuca,,2,Av Américas - Av Lúcio Costa,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
830,Avenida Lúcio Costa,3100,Condomínio vivendas da Barra,-23.011439127687066,-43.32522009325408,Árvores obstruindo a iluminação,FALSE,TRUE,128,Barra da Tijuca,,2,Av Américas - Av Lúcio Costa,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
864,Avenida Ayrton Senna,2001,Terreno antes da subprefeitura da Barra,-22.992594,-43.3677773,Implantar iluminação na ciclovia,FALSE,TRUE,128,Barra da Tijuca,,,,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
841,Avenida Armando Lombardi,320,Em frente a vitrine,-23.006834646785496,-43.31280727469412,Lapada apagada,FALSE,TRUE,128,Barra da Tijuca,,2,Av Américas - Av Lúcio Costa,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
845,Avenida Armando Lombardi,702,Saída do metrô,-23.006442060074182,-43.31133095537467,Implantar iluminação na passagem de pedestre,FALSE,TRUE,128,Barra da Tijuca,,2,Av Américas - Av Lúcio Costa,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
852,Avenida das Américas,443,Avenida das Américas esquina com Luís Carlos Prestes,-22.999374745265094,-43.3552907103043,"Implantar iluminação na esquina , local muito escuro",FALSE,TRUE,128,Barra da Tijuca,,4,Av Ayrton Senna,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2457,Avenida das Américas,700,Entre o citta América e downtown,-23.00395250198524,-43.32090881755174,Implantação de iluminação no poste que fica entre o Città América e o shopping Downtown,FALSE,TRUE,128,Barra da Tijuca,,,,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2556,Avenida Ayrton Senna,4701,Passarela,-22.970398919259594,-43.360956571278216,Passarela mal iluminada,TRUE,TRUE,128,Barra da Tijuca,,4,Av Ayrton Senna,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2421,Rua Felipe Cardoso,130,Antigo Colégio Dom Otto Mota,-22.91712158209025,-43.68377992877151,Melhora a intensidade das luminárias,FALSE,TRUE,149,Santa Cruz,,22,Santa Cruz: Estação - Santa Cruz Shopping,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2420,Rua Felipe Cardoso,180,Casas Bahia,-22.91770703542567,-43.68362752966517,Precisa de mais pontos de iluminação,FALSE,TRUE,149,Santa Cruz,,22,Santa Cruz: Estação - Santa Cruz Shopping,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2438,Rua Felipe Cardoso,295,Colégio Dom Otton Mota,-22.9183187024841,-43.682854569755236,,FALSE,TRUE,149,Santa Cruz,,22,Santa Cruz: Estação - Santa Cruz Shopping,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2819,Rua Dezenove de Fevereiro,16,,-22.9500439,-43.18782849999999,"Rua transversal com bastante passagem de pedestre. Muito arborizada, neccessidade de melhorar a iluminação.",FALSE,TRUE,20,Botafogo,,15,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3067,Avenida Afrânio de Melo Franco,353,,-22.980555112885114,-43.21820853621565,Manutenção e implantação de PRJ LEDs,FALSE,TRUE,26,Leblon,,13,Jardim de Alah,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2813,Avenida Venceslau Brás,453,,-22.952077102009707,-43.175613101580176,Entrada e saída de universidade. Necessidade de melhorar a iluminação das calçadas.,FALSE,TRUE,20,Botafogo,,20,Rio Sul,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2815,Praia de Botafogo,S/N,trecho compreendido entre a Rua Farani e a Rua Fernando Ferrari,-22.942613554384266,-43.18106734891809,Necessidade de iluminação em baixo das copas das árvores. Área muito arborizada com calçadas mal iluminadas,TRUE,TRUE,20,Botafogo,,17,Praia de Botafogo - Rua Marquês de Abrantes,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2842,Rua São Clemente,16,,-22.949162450872013,-43.18303427384117,Área de grande circulação de pedestre com ponto de onibus e saida do metro. Necessidade de melhorias na praça e nas calçadas.,FALSE,TRUE,20,Botafogo,,15,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
